experiment,CARCHARGEAVAILSCEN,ChargingCost$22,CARSVCAVAILSCEN,INTDENSITYSCEN,LANEMILESCEN,LaneMileCost$22,LUDENSITYMIX,OPSDEPLOYSCEN,OpsCost$22,SHDCARSVCOCCUPRATE,SOVDIVIVERTSCEN,SOVCost$22,TAXSCEN,Per Mile Charge$2022,TDMINVESTMENTSCEN,,TRANSITSERVICESCEN,TransitCost$22,VehOwnTax,VehOwnTax(Adj)$2022,RoadUseTax,AnnualRoadUseTax$2022,TotalFuelTax,TotalFuelTax2022,Total Budget$2022,Costs$2022,PresAdapt$2022,JobsDeficit_statewide,Bridges_restricted_statewide,ForfeitGDP_statewide,HouseholdDvmtPerPrsn,TotalDvmtPerPrsn,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMileRural,BusCO2eRate_Metro,HvyTrkAveUrbanCO2eRate_Metro,TransitTripsPerCapita,TransitPMTPerPrsnUrban,BikeTripsPerCapita,BikePMTPerPrsnUrban,WalkTripsPerCapita,WalkPMTPerPrsnUrban,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,ArtExtCongTTI_Metro,LdvAveSpeed_Metro,AutoFatalCrash_Metro,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K
2893,0.861477236,292229544.7,low,0.077803178,0.483477093,841738546.3,0.263858452,0.613932872,622786574.4,1.5,0.904946376,961978550.2,0.882203256,0.060506384,0.972466156,,0.078059591,1393671509,252614740.2,374493101.2,5338456.543,2455345633,60482464.49,76213786.36,6304722085,2237743941,4066978144,40000,200,150,19.77302929,23.6484364,28061903463,4903.583269,259.3379334,1891.050724,1175.945287,0.232350299,21.29108944,0.057151045,1133.916064,0.771512199,0.472779161,0.210135885,2.341244845,1.328629323,28.78092803,51.46987289,84.37022018,19990.56769,54.30108369,0.037416968,0.154455705,0.090159651
2894,0.124902571,277498051.4,mid,0.020979352,0.013866835,606933417.4,0.879403227,0.599020328,619804065.6,1.5,0.235138198,694055279.1,0.605789171,0.047280545,0.557153064,,0.407069686,1788483623,240038023.5,355848529.5,4153685.995,1910427609,59917887.16,75502364.02,5331225982,1851263174,3479962808,80000,250,225,19.56745388,23.47972488,27794236728,4842.145424,260.0380588,1891.050724,1175.837437,0.266769333,37.35746185,0.050626414,1157.034916,0.912855954,0.518906826,0.210826079,2.341489119,1.328724818,28.71495526,49.9933173,81.83919757,19382.70323,54.64543445,0.035535433,0.135249453,0.084732249
2895,0.521975391,285439507.8,high,0.656417712,0.369690779,784845389.3,0.137428043,0.213577159,542715431.8,1.5,0.409137307,763654922.9,0.733155279,0.053374749,0.897841532,,0.100766188,1420919426,254239863.8,376902293.9,4760663.449,2189598083,61036092.99,76911412.11,5843293910,1994827790,3848466119,40000,200,150,19.92291894,23.8102802,28284950602,4940.95452,259.0704465,1891.050724,1176.16418,0.222705486,18.53009598,0.133494696,1136.820795,1.683379399,0.494144396,0.210957333,2.347861956,1.331188542,28.73316773,51.83537534,84.90122334,20102.06368,54.48368297,0.037559009,0.157411113,0.090659682
2896,0.306299685,281125993.7,high,0.61440049,0.558583517,879291758.5,0.135110732,0.806180823,661236164.5,1.5,0.142700441,657080176.4,0.832597233,0.058132839,0.242389993,,0.776682072,2232018486,250094477.9,370756894.7,5179015.706,2382013133,60890430.75,76727863.51,6173553639,2150194005,4023359634,40000,200,150,19.93418118,23.84029437,28229599536,4921.389557,258.9985876,1891.050724,1175.861832,0.280745313,60.82534026,0.118738888,1170.798997,2.126358178,0.567758492,0.211154884,2.338068722,1.327398079,28.80541171,51.44763151,84.69086079,20073.01252,54.38358711,0.036971074,0.151557601,0.089059947
2897,0.720441934,289408838.7,low,0.240016933,0.1186077,659303849.8,0.181297015,0.674062633,634812526.5,1.5,0.973717508,989487003.1,0.906529379,0.061670339,0.634284461,,0.925175816,2410210979,249071322.9,369240100.8,5336601.419,2454492395,59350416.77,74787296.15,6295479561,2078268717,4217210844,40000,200,150,19.40270126,23.26758078,27602886933,4806.717941,259.4091506,1891.050724,1175.596016,0.314863688,94.63806199,0.067698208,1186.027619,1.399508236,0.582600837,0.210723346,2.340252116,1.328243902,28.74109654,49.29163668,81.92875522,19286.11525,54.26449105,0.03684876,0.149300526,0.088704446
2898,0.621060585,287421211.7,low,0.009915005,0.259663598,729831798.8,0.505122694,0.383849405,576769881.1,1.5,0.144512281,657804912.3,0.688752829,0.051250184,0.379102821,,0.002260382,1302712459,248895653,368979675.9,4642084.444,2135059390,61691291.26,77737025.63,5741373403,1922925348,3818448055,40000,200,150,20.1711996,24.05658357,28629782091,5004.670315,259.6051191,1891.050724,1176.299102,0.228812656,17.16292488,0.051535723,1132.366642,0.710409537,0.457469991,0.211383238,2.345047637,1.330101764,28.72428416,52.82321219,86.18632819,20451.39355,54.55784321,0.036888061,0.148376994,0.088449361
2899,0.568259664,286365193.3,high,0.959801345,0.714246042,957123021.2,0.864266088,0.379587364,575917472.8,1.5,0.678215388,871286155.3,0.448758591,0.039766959,0.924471649,,0.779539312,2235447174,236692070.8,350888263.8,3355641.625,1543378679,57195312.01,72071654.6,4677926348,2255048765,2422877583,100000,300,350,18.65519334,22.58179724,26564671893,4612.880918,259.7018346,1891.050724,1175.159301,0.29703277,56.30900797,0.193205304,1169.5155,7.153935243,0.572178901,0.208017594,2.345118652,1.330129589,28.83094983,46.1847303,75.64363839,17868.26367,54.83562621,0.035016775,0.131335456,0.08335518
2900,0.251879805,280037596.1,high,0.956645456,0.87599526,1037997630,0.260121888,0.737107313,647421462.6,1.5,0.98533709,994134835.9,0.37730826,0.036348209,0.783613869,,0.792286606,2250743928,247356528.1,366697973.5,3166984.018,1456608350,58838779.44,74142583.37,4545512108,2462524107,2082988001,100000,300,350,19.22142562,23.13268825,27295043152,4754.17386,259.2374938,1891.050724,1175.367336,0.285634673,58.14832583,0.190524548,1168.016007,7.017175527,0.57126112,0.209129677,2.339209472,1.327840206,28.86631425,48.76715796,79.8794311,18898.94749,54.95212635,0.036552719,0.147403433,0.087654357
2901,0.392183989,282843679.8,high,0.513033007,0.777139883,988569941.5,0.874309079,0.300093483,560018696.7,1.5,0.678772088,871508835.4,0.40144024,0.037502874,0.357530729,,0.089677395,1407612874,241784272,358437285.8,3303952.813,1519605160,59479738.55,74950254.18,4648909261,2267186736,2381722525,100000,300,350,19.44094971,23.31438116,27540933899,4802.186817,259.6863839,1891.050724,1175.909156,0.230407516,19.98404798,0.109855875,1130.614781,1.234136237,0.491909992,0.208790451,2.346431327,1.330637592,28.8102932,50.14687576,80.76809625,19189.25762,54.90110766,0.035775226,0.137681789,0.085344663
2902,0.068188879,276363777.6,low,0.329657858,0.97063652,1085318260,0.851673606,0.610626438,622125287.7,1.5,0.257284437,702913774.7,0.844674735,0.058710723,0.660733298,,0.600792153,2020950584,239030401.1,354354762.1,4990598.321,2295353291,58517079.68,73737210.4,6000263139,2335264213,3664998927,40000,200,150,19.04372786,22.9434481,27221173244,4733.60146,260.4151607,1891.050724,1175.388593,0.291562127,48.6492986,0.080237531,1154.811722,1.289047329,0.554013359,0.208608923,2.341298318,1.328651229,28.87411014,47.53019914,78.6860089,18540.66703,54.33995041,0.035385326,0.133997013,0.084312988
2903,0.915586943,293311738.9,high,0.330045169,0.21174053,705870265,0.05215762,0.591406745,618281348.9,1.5,0.618554182,847421672.7,0.133177533,0.024667061,0.587456996,,0.383834351,1760601221,254610390.2,377451587.1,2337404.027,1075055069,62275511.98,78473200.55,3896126059,2041174189,1854951870,150000,400,500,20.38176432,24.30052833,28898563417,5046.39301,258.6912381,1891.050724,1176.236275,0.242068607,31.60802568,0.080391401,1153.791969,1.099408634,0.520587174,0.212204911,2.341615809,1.328773795,28.72448169,53.54293748,87.66538605,20789.16069,55.23637123,0.03763047,0.158165324,0.09102496
2904,0.864208596,292284171.9,low,0.419628454,0.060078871,630039435.3,0.744075712,0.549295525,609859105.1,1.5,0.002880861,601152344.2,0.689484662,0.0512852,0.919990824,,0.512348526,1914818231,241184343.7,357547911.8,4430106.748,2037563324,59135013.17,74515866.67,5553686495,1832758884,3720927610,40000,200,150,19.25603802,23.15121653,27485276020,4788.985079,259.9998383,1891.050724,1175.534893,0.280943958,40.3504148,0.092999343,1163.042342,1.361328795,0.543655835,0.210592927,2.342312075,1.329043371,28.72901039,48.12016031,79.8436895,18808.03883,54.53115066,0.035696074,0.137183916,0.085057236
2905,0.562428507,286248570.1,mid,0.790149637,0.243333828,721666914.2,0.676004579,0.263953026,552790605.2,1.5,0.699595632,879838252.8,0.022269841,0.019360359,0.449325722,,0.998611447,2498333736,238625412.9,353754380.4,1746978.841,803497571.8,58374061.42,73556993.48,3388599870,2000625216,1387974654,150000,400,500,19.03769646,22.95331367,27159932809,4712.130808,259.6624145,1891.050724,1175.403991,0.329631837,85.15800021,0.152168323,1188.902602,4.013434434,0.5904505,0.209990659,2.347029016,1.330868503,28.74438366,47.17144342,77.76500508,18337.70762,55.36356589,0.035307302,0.134306934,0.084084493
2906,0.895746234,292914924.7,high,0.245250373,0.662937131,931468565.7,0.992249015,0.223394134,544678826.8,1.5,0.581539865,832615945.9,0.105095333,0.023323386,0.237541014,,0.851841811,2322210173,235018089.9,348406641.8,2098881.947,965350299.4,59234245.94,74640909.62,3668391258,2185370290,1483020967,150000,400,500,19.35490494,23.27014145,27438109926,4776.189195,260.6421709,1891.050724,1175.763842,0.304977598,80.33818583,0.068617654,1173.703795,1.34582272,0.576337466,0.209601098,2.34769964,1.331126968,28.79471698,48.95993834,79.85533285,18893.31426,55.26973697,0.034791749,0.12902762,0.08252826
2907,0.917474008,293349480.2,low,0.186898582,0.327489404,763744702.2,0.579889008,0.167535138,533507027.6,1.5,0.685089434,874035773.5,0.762588304,0.054783058,0.66679867,,0.103114929,1423737915,246810118,365887938.3,4795520.961,2205630289,59889328.29,75466377.08,5857807105,2027619097,3830188008,40000,200,150,19.54676745,23.40099034,27815441594,4855.081173,261.161341,1891.050724,1176.016142,0.239511713,22.32246949,0.067717145,1137.271607,0.854138688,0.482832696,0.209915812,2.34862394,1.331484165,28.73351422,50.36676914,82.30036287,19463.09486,54.43701201,0.036539171,0.145182097,0.087511643
2908,0.702695302,289053906,mid,0.954173977,0.417067498,808533748.9,0.327953811,0.969073535,693814707.1,1.5,0.06173054,624692215.9,0.991054527,0.065714691,0.334580228,,0.380409626,1756491552,249109955.3,369297372.1,5705718.534,2624262457,59708776.46,75238864.21,6593424685,2103748470,4489676215,40000,200,150,19.49977363,23.40316977,27720958370,4833.480859,258.8366765,1891.050724,1175.502575,0.253850989,24.81983117,0.195565563,1150.742933,5.792493712,0.533293578,0.210439376,2.335379583,1.326353496,28.80364213,49.72711203,81.86718227,19361.24258,54.18661803,0.036788066,0.149321173,0.088481821
2909,0.469912947,284398258.9,high,0.356455891,0.68670169,943350845.1,0.62233593,0.747064397,649412879.5,1.5,0.2878597,715143880,0.22099147,0.028868775,0.52483837,,0.232522457,1579026949,244647445.8,362681847.5,2645760.579,1216879192,60977454.72,76837522.18,4126686097,2234733924,1891952173,150000,400,500,19.96039044,23.84920243,28219121155,4926.594425,259.5998697,1891.050724,1175.947668,0.237863266,24.23702687,0.085494759,1138.772501,1.054018495,0.504336524,0.210340332,2.33904444,1.327777176,28.81866569,51.84085049,84.06537477,19958.01,55.12046126,0.03619372,0.142313952,0.086562939
2910,0.060098835,276201976.7,low,0.821605509,0.126484709,663242354.3,0.239842176,0.004854109,500970821.9,1.5,0.357861943,743144777.4,0.554877836,0.044844544,0.779100732,,0.095761059,1414913270,252867445.3,374867728.3,3985251.734,1832958714,60336095.64,76029347.38,5215596836,1811987542,3403609294,80000,250,225,19.68591716,23.56757251,28050632318,4890.529024,259.224128,1891.050724,1176.028674,0.23205283,15.47382611,0.167846778,1139.806114,2.891281637,0.499603191,0.211226195,2.351315449,1.332473216,28.69190128,50.43712269,82.93279672,19606.25982,54.71686162,0.037346248,0.154738294,0.090006576
2911,0.779450762,290589015.2,low,0.870345685,0.793043176,996521588.1,0.147109928,0.1612675,532253500.1,1.5,0.133720147,653488058.6,0.022350677,0.019364227,0.321138749,,0.612405779,2034886934,251595217.1,372981691.5,1834828.402,843902702.6,61135890.11,77037166.18,3484626462,2146108133,1338518329,150000,400,500,19.96985315,23.87149883,28475449884,4960.480131,258.5164705,1891.050724,1175.962042,0.274785935,41.64513567,0.171508301,1158.346371,4.486037957,0.556027075,0.211470219,2.348727615,1.33152558,28.8024488,50.98752769,84.0648334,19861.08703,55.37915647,0.037160386,0.153241108,0.089705354
2912,0.010851026,275217020.5,mid,0.63820921,0.908113292,1054056646,0.069734938,0.585972901,617194580.1,1.5,0.826419485,930567793.9,0.854040375,0.059158849,0.568338927,,0.63798403,2065580836,252975714.2,375028233.3,5157929.817,2372314985,59742957.4,75281935.51,6158322844,2411752144,3746570700,40000,200,150,19.55459493,23.44752964,27776103691,4837.61534,259.0959725,1891.050724,1175.67644,0.273657808,49.11760421,0.1246171,1158.267016,2.113193401,0.556794306,0.209719316,2.341706706,1.328808437,28.85023357,50.09871496,82.79906067,19580.78315,54.33983707,0.037389875,0.155776394,0.090498648
